Subject,AgeGroup,Group,Condition,ExperimentName,Session,SessionDate,SessionTime,Block,Contrast,Word,Talker,TalkerAccent,Mean Stimulus1.ACC,Mean Stimulus1.RT
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,68,Final d/t,toad,Nicolas,5.49,1,1528
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,69,Final b/p,mob,Francisco,5.91,0,2176
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,70,Initial s/z,zoo,David,5.74,1,2007
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,71,Final b/p,mop,Javier,5.11,1,2593
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,72,Final b/p,cop,Nicolas,5.49,1,1749
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,73,Initial v/f,van,David,5.74,0,1046
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,74,Final d/t,weed,Francisco,5.91,0,1323
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,75,Final d/t,tote,David,5.74,1,1248
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,76,Initial v/f,van,Juan,4.95,1,2476
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,77,Final b/p,rip,Javier,5.11,1,1966
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,78,Initial v/f,fan,David,5.74,1,508
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,79,Final b/p,rib,Javier,5.11,0,2179
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,80,Final d/t,seat,Francisco,5.91,1,773
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,81,Final d/t,tote,Javier,5.11,1,559
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,82,Initial s/z,zinc,Juan,4.95,1,1407
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,83,Initial v/f,veal,Javier,5.11,1,1751
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,84,Initial s/z,sue,Juan,4.95,1,1662
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,85,Initial s/z,zinc,Nicolas,5.49,0,1115
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,86,Final d/t,wheat,David,5.74,1,1075
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,87,Initial s/z,seal,Javier,5.11,1,3506
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,88,Final b/p,lobe,David,5.74,1,3521
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,89,Initial s/z,sink,Juan,4.95,1,1462
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,90,Initial s/z,zeal,David,5.74,0,2360
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,91,Initial v/f,fail,Javier,5.11,1,557
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,92,Final b/p,rib,Juan,4.95,0,911
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,93,Initial s/z,zip,Javier,5.11,1,863
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,94,Initial s/z,zinc,David,5.74,0,1311
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,95,Final d/t,toad,Juan,4.95,0,844
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,96,Initial v/f,fail,David,5.74,1,982
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,97,Initial s/z,sip,Juan,4.95,1,1475
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,98,Final b/p,cob,David,5.74,0,1461
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,99,Final b/p,rip,Francisco,5.91,1,1949
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,100,Initial s/z,zeal,Javier,5.11,1,2205
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,101,Final d/t,seat,David,5.74,1,1167
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,102,Initial s/z,zinc,Francisco,5.91,1,1483
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,103,Final d/t,toad,David,5.74,1,944
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,104,Final b/p,lope,Javier,5.11,1,1085
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,105,Final b/p,cop,Francisco,5.91,1,1885
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,106,Final b/p,mop,David,5.74,1,1183
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,107,Initial v/f,vase,Juan,4.95,0,2374
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,108,Final b/p,lope,David,5.74,1,1347
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,109,Initial v/f,vase,Francisco,5.91,1,2708
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,110,Initial s/z,sue,David,5.74,0,1717
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,111,Final b/p,mop,Francisco,5.91,1,936
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,112,Initial v/f,fan,Javier,5.11,1,1410
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,113,Final b/p,lobe,Francisco,5.91,1,732
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,114,Initial v/f,veal,David,5.74,1,2436
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,115,Final d/t,seed,Juan,4.95,1,1494
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,116,final d/t,code,Nicolas,5.49,1,1542
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,117,Initial v/f,vase,Javier,5.11,0,1250
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,118,Final d/t,code,Juan,4.95,0,933
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,119,Initial v/f,vase,Nicolas,5.49,1,2190
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,120,final d/t,weed,Javier,5.11,1,1294
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,121,Final b/p,mop,Nicolas,5.49,1,2045
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,122,Initial v/f,feel,Juan,4.95,1,578
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,123,Final b/p,lope,Nicolas,5.49,1,551
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,124,Initial v/f,veal,Francisco,5.91,0,561
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,125,Initial s/z,zeal,Juan,4.95,1,654
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,126,Initial s/z,sue,Nicolas,5.49,1,510
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,127,Initial v/f,feel,Javier,5.11,1,427
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,128,Initial s/z,zeal,Nicolas,5.49,0,549
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,129,Initial s/z,sink,Francisco,5.91,1,845
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,130,Initial s/z,zoo,Juan,4.95,1,943
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,131,Final b/p,rip,David,5.74,1,1315
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,132,Final b/p,mob,Nicolas,5.49,1,1736
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,133,Initial v/f,face,Javier,5.11,1,403
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,134,final d/t,coat,Nicolas,5.49,0,721
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,135,Initial s/z,sink,Javier,5.11,1,834
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,136,Final d/t,weed,Nicolas,5.49,0,1031
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,137,Final d/t,seed,Javier,5.11,0,1303
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,138,Final b/p,cop,David,5.74,1,1009
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,139,Initial v/f,veal,Nicolas,5.49,0,1225
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,140,Initial s/z,zip,Francisco,5.91,1,1990
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,141,final d/t,coat,Javier,5.11,1,1408
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,142,Initial v/f,fan,Francisco,5.91,0,1101
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,143,Final b/p,cob,Juan,4.95,0,1586
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,144,Initial s/z,sip,Javier,5.11,1,378
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,145,Initial s/z,seal,Juan,4.95,1,583
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,146,Initial v/f,fail,Francisco,5.91,1,1017
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,147,final d/t,weed,David,5.74,0,1643
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,148,Initial s/z,zip,Juan,4.95,1,2413
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,149,Final b/p,lobe,Javier,5.11,0,1220
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,150,Initial v/f,vase,David,5.74,1,918
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,151,Initial s/z,zip,Nicolas,5.49,0,1150
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,152,final d/t,coat,Francisco,5.91,1,1851
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,153,Initial s/z,zoo,Nicolas,5.49,1,1811
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,154,Initial s/z,sink,David,5.74,1,501
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,155,Final b/p,rip,Nicolas,5.49,1,831
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,156,Initial s/z,sip,Francisco,5.91,1,500
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,157,Initial s/z,seal,Nicolas,5.49,1,1177
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,158,Final b/p,cob,Francisco,5.91,0,2985
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,159,Initial v/f,van,Javier,5.11,0,1313
1103,YNH,1,PP1,PrePost3,1,10/9/2018,10:18:38,160,Initial s/z,seal,David,5.74,0,2904
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,1,Final b/p,lope,Francisco,5.91,1,814
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,2,Initial v/f,fan,Nicolas,5.49,1,846
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,3,Initial s/z,sue,Javier,5.11,0,715
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,4,Initial v/f,fan,Juan,4.95,0,760
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,5,Initial v/f,veil,David,5.74,1,666
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,6,Final d/t,wheat,Juan,4.95,1,898
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,7,Final b/p,rib,Francisco,5.91,1,998
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,8,Initial s/z,sip,David,5.74,1,608
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,9,Initial v/f,feel,Francisco,5.91,1,578
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,10,Final b/p,rip,Juan,4.95,0,898
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,11,final d/t,seat,Javier,5.11,1,676
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,12,Final b/p,lobe,Juan,4.95,1,815
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,13,Final d/t,code,Javier,5.11,0,684
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,14,Final b/p,lope,Juan,4.95,0,1126
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,15,Final d/t,coat,David,5.74,1,2363
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,16,Initial v/f,veal,Juan,4.95,1,685
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,17,Initial v/f,van,Francisco,5.91,1,802
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,18,Final b/p,mob,Javier,5.11,1,1226
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,19,Final d/t,wheat,Francisco,5.91,1,1172
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,20,Initial s/z,sink,Nicolas,5.49,1,785
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,21,Initial s/z,zeal,Francisco,5.91,1,870
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,22,Final b/p,cop,Juan,4.95,0,1246
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,23,Initial s/z,zoo,Francisco,5.91,1,552
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,24,Final b/p,cob,Javier,5.11,1,1255
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,25,Initial v/f,veil,Nicolas,5.49,1,1161
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,26,Initial v/f,face,Francisco,5.91,0,1628
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,27,Final b/p,cob,Nicolas,5.49,0,1320
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,28,Initial s/z,seal,Francisco,5.91,1,858
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,29,Initial v/f,face,Nicolas,5.49,1,674
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,30,Final d/t,seed,Francisco,5.91,1,786
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,31,Final d/t,tote,Juan,4.95,1,775
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,32,Initial s/z,sip,Nicolas,5.49,1,734
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,33,Initial v/f,face,David,5.74,1,1001
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,34,Final d/t,seat,Nicolas,5.49,1,998
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,35,Final d/t,toad,Francisco,5.91,1,939
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,36,Initial v/f,face,Juan,4.95,0,978
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,37,Final d/t,tote,Nicolas,5.49,0,1314
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,38,Initial v/f,veil,Francisco,5.91,1,666
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,39,Final d/t,seed,Nicolas,5.49,1,623
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,40,Final d/t,weed,Juan,4.95,0,1298
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,41,Initial v/f,veil,Francisco,5.91,1,1017
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,42,Final b/p,mob,Juan,4.95,1,1486
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,43,Final d/t,code,David,5.74,1,2203
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,44,Initial s/z,zinc,Javier,5.11,1,707
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,45,Initial v/f,fail,Juan,4.95,1,1043
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,46,Final d/t,wheat,Javier,5.11,1,1618
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,47,Final d/t,coat,Juan,4.95,1,799
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,48,Final b/p,lobe,Nicolas,5.49,1,1231
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,49,Initial v/f,veil,Juan,4.95,1,534
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,50,Initial v/f,feel,Nicolas,5.49,1,929
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,51,Final d/t,tote,Francisco,5.91,1,1291
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,52,Final d/t,wheat,Nicolas,5.49,1,1765
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,53,Final d/t,code,Francisco,5.91,1,997
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,54,Initial v/f,van,Nicolas,5.49,1,1579
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,55,Final b/p,cop,Javier,5.11,0,1512
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,56,Initial s/z,zip,David,5.74,1,1875
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,57,Final b/p,mop,Juan,4.95,0,1149
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,58,Initial s/z,zoo,Javier,5.11,1,1239
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,59,Final b/p,mob,David,5.74,0,866
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,60,Initial s/z,sue,Francisco,5.91,1,726
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,61,final d/t,toad,Javier,5.11,1,979
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,62,Initial v/f,feel,David,5.74,1,848
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,63,Initial v/f,fail,Nicolas,5.49,1,696
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,64,Final b/p,rib,David,5.74,1,826
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,65,Final d/t,seat,Juan,4.95,1,1074
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,66,Final b/p,rib,Nicolas,5.49,1,1274
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,67,Final d/t,seed,David,5.74,1,1217
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,68,Final d/t,toad,Nicolas,5.49,1,681
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,69,Final b/p,mob,Francisco,5.91,1,1427
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,70,Initial s/z,zoo,David,5.74,1,781
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,71,Final b/p,mop,Javier,5.11,1,708
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,72,Final b/p,cop,Nicolas,5.49,1,745
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,73,Initial v/f,van,David,5.74,1,931
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,74,Final d/t,weed,Francisco,5.91,0,1352
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,75,Final d/t,tote,David,5.74,1,891
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,76,Initial v/f,van,Juan,4.95,0,818
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,77,Final b/p,rip,Javier,5.11,1,567
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,78,Initial v/f,fan,David,5.74,1,940
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,79,Final b/p,rib,Javier,5.11,0,1524
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,80,Final d/t,seat,Francisco,5.91,1,558
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,81,Final d/t,tote,Javier,5.11,1,1550
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,82,Initial s/z,zinc,Juan,4.95,1,963
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,83,Initial v/f,veal,Javier,5.11,1,1469
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,84,Initial s/z,sue,Juan,4.95,1,743
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,85,Initial s/z,zinc,Nicolas,5.49,1,1652
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,86,Final d/t,wheat,David,5.74,1,958
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,87,Initial s/z,seal,Javier,5.11,1,553
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,88,Final b/p,lobe,David,5.74,1,912
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,89,Initial s/z,sink,Juan,4.95,1,592
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,90,Initial s/z,zeal,David,5.74,1,1249
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,91,Initial v/f,fail,Javier,5.11,0,564
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,92,Final b/p,rib,Juan,4.95,0,811
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,93,Initial s/z,zip,Javier,5.11,1,558
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,94,Initial s/z,zinc,David,5.74,0,699
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,95,Final d/t,toad,Juan,4.95,1,1024
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,96,Initial v/f,fail,David,5.74,0,1194
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,97,Initial s/z,sip,Juan,4.95,1,1474
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,98,Final b/p,cob,David,5.74,0,772
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,99,Final b/p,rip,Francisco,5.91,1,1267
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,100,Initial s/z,zeal,Javier,5.11,1,347
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,101,Final d/t,seat,David,5.74,1,1195
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,102,Initial s/z,zinc,Francisco,5.91,1,1053
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,103,Final d/t,toad,David,5.74,1,1398
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,104,Final b/p,lope,Javier,5.11,1,715
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,105,Final b/p,cop,Francisco,5.91,1,515
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,106,Final b/p,mop,David,5.74,0,437
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,107,Initial v/f,vase,Juan,4.95,1,768
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,108,Final b/p,lope,David,5.74,1,781
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,109,Initial v/f,vase,Francisco,5.91,1,463
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,110,Initial s/z,sue,David,5.74,1,847
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,111,Final b/p,mop,Francisco,5.91,0,964
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,112,Initial v/f,fan,Javier,5.11,1,790
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,113,Final b/p,lobe,Francisco,5.91,1,694
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,114,Initial v/f,veal,David,5.74,1,488
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,115,Final d/t,seed,Juan,4.95,1,1101
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,116,final d/t,code,Nicolas,5.49,0,964
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,117,Initial v/f,vase,Javier,5.11,0,1508
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,118,Final d/t,code,Juan,4.95,1,886
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,119,Initial v/f,vase,Nicolas,5.49,1,710
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,120,final d/t,weed,Javier,5.11,1,893
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,121,Final b/p,mop,Nicolas,5.49,0,1175
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,122,Initial v/f,feel,Juan,4.95,1,686
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,123,Final b/p,lope,Nicolas,5.49,1,739
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,124,Initial v/f,veal,Francisco,5.91,1,563
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,125,Initial s/z,zeal,Juan,4.95,1,1027
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,126,Initial s/z,sue,Nicolas,5.49,1,845
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,127,Initial v/f,feel,Javier,5.11,0,586
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,128,Initial s/z,zeal,Nicolas,5.49,1,764
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,129,Initial s/z,sink,Francisco,5.91,0,1236
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,130,Initial s/z,zoo,Juan,4.95,1,1001
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,131,Final b/p,rip,David,5.74,0,672
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,132,Final b/p,mob,Nicolas,5.49,1,1421
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,133,Initial v/f,face,Javier,5.11,1,877
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,134,final d/t,coat,Nicolas,5.49,1,551
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,135,Initial s/z,sink,Javier,5.11,1,588
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,136,Final d/t,weed,Nicolas,5.49,1,1107
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,137,Final d/t,seed,Javier,5.11,1,1043
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,138,Final b/p,cop,David,5.74,1,770
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,139,Initial v/f,veal,Nicolas,5.49,1,1063
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,140,Initial s/z,zip,Francisco,5.91,1,482
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,141,final d/t,coat,Javier,5.11,1,636
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,142,Initial v/f,fan,Francisco,5.91,1,929
1105,YNH,1,PP1,PrePost1,1105,10/18/2018,11:53:52,143,Final b/p,cob,Juan,4.95,0,582
